Timestamp,Entity,Variable,Day,Time,Value
23/01/2019 23:26:09,A,TemperaturaMotore,23/01/2019,11:26:09,158.1
23/01/2019 23:27:09,A,TemperaturaMotore,23/01/2019,11:27:09,158
23/01/2019 23:28:09,A,TemperaturaMotore,23/01/2019,11:28:09,158
23/01/2019 23:29:09,A,TemperaturaMotore,23/01/2019,11:29:09,158.2
23/01/2019 23:30:09,A,TemperaturaMotore,23/01/2019,11:30:09,158.5
23/01/2019 23:31:09,A,TemperaturaMotore,23/01/2019,11:31:09,158.8
23/01/2019 23:32:09,A,TemperaturaMotore,23/01/2019,11:32:09,158.5
23/01/2019 23:33:09,A,TemperaturaMotore,23/01/2019,11:33:09,158.4
23/01/2019 23:34:09,A,TemperaturaMotore,23/01/2019,11:34:09,158.1
23/01/2019 23:35:09,A,TemperaturaMotore,23/01/2019,11:35:09,158.1
23/01/2019 23:36:09,A,TemperaturaMotore,23/01/2019,11:36:09,158
23/01/2019 23:37:09,A,TemperaturaMotore,23/01/2019,11:37:09,158.3
23/01/2019 23:38:09,A,TemperaturaMotore,23/01/2019,11:38:09,158.6
23/01/2019 23:39:09,A,TemperaturaMotore,23/01/2019,11:39:09,158.6
23/01/2019 23:40:09,A,TemperaturaMotore,23/01/2019,11:40:09,158.4
23/01/2019 23:41:09,A,TemperaturaMotore,23/01/2019,11:41:09,158.3
23/01/2019 23:42:09,A,TemperaturaMotore,23/01/2019,11:42:09,158.1
23/01/2019 23:43:09,A,TemperaturaMotore,23/01/2019,11:43:09,157.9
23/01/2019 23:44:09,A,TemperaturaMotore,23/01/2019,11:44:09,158
23/01/2019 23:45:09,A,TemperaturaMotore,23/01/2019,11:45:09,158.4
23/01/2019 23:46:09,A,TemperaturaMotore,23/01/2019,11:46:09,158.5
23/01/2019 23:47:09,A,TemperaturaMotore,23/01/2019,11:47:09,158.5
23/01/2019 23:48:09,A,TemperaturaMotore,23/01/2019,11:48:09,158.3
23/01/2019 23:49:09,A,TemperaturaMotore,23/01/2019,11:49:09,158.1
23/01/2019 23:50:09,A,TemperaturaMotore,23/01/2019,11:50:09,158
23/01/2019 23:51:09,A,TemperaturaMotore,23/01/2019,11:51:09,158.2
23/01/2019 23:52:09,A,TemperaturaMotore,23/01/2019,11:52:09,158.6
23/01/2019 23:53:09,A,TemperaturaMotore,23/01/2019,11:53:09,158.7
23/01/2019 23:54:09,A,TemperaturaMotore,23/01/2019,11:54:09,158.6
23/01/2019 23:55:09,A,TemperaturaMotore,23/01/2019,11:55:09,158.4
23/01/2019 23:56:09,A,TemperaturaMotore,23/01/2019,11:56:09,158.2
23/01/2019 23:57:09,A,TemperaturaMotore,23/01/2019,11:57:09,158.1
23/01/2019 23:58:09,A,TemperaturaMotore,23/01/2019,11:58:09,158
23/01/2019 23:59:09,A,TemperaturaMotore,23/01/2019,11:59:09,158.2
24/01/2019 00:00:09,A,TemperaturaMotore,24/01/2019,12:00:09,158.6
24/01/2019 00:01:09,A,TemperaturaMotore,24/01/2019,12:01:09,158.7
24/01/2019 00:02:09,A,TemperaturaMotore,24/01/2019,12:02:09,158.5
24/01/2019 00:03:09,A,TemperaturaMotore,24/01/2019,12:03:09,158.2
24/01/2019 00:04:09,A,TemperaturaMotore,24/01/2019,12:04:09,158.1
24/01/2019 00:05:09,A,TemperaturaMotore,24/01/2019,12:05:09,158.1
24/01/2019 00:06:09,A,TemperaturaMotore,24/01/2019,12:06:09,158.2
24/01/2019 00:07:09,A,TemperaturaMotore,24/01/2019,12:07:09,158.4
24/01/2019 00:08:08,A,TemperaturaMotore,24/01/2019,12:08:08,158.8
24/01/2019 00:09:08,A,TemperaturaMotore,24/01/2019,12:09:08,158.7
24/01/2019 00:10:08,A,TemperaturaMotore,24/01/2019,12:10:08,158.5
24/01/2019 00:11:08,A,TemperaturaMotore,24/01/2019,12:11:08,158.2
24/01/2019 00:12:08,A,TemperaturaMotore,24/01/2019,12:12:08,158.1
24/01/2019 00:13:08,A,TemperaturaMotore,24/01/2019,12:13:08,157.9
24/01/2019 00:14:08,A,TemperaturaMotore,24/01/2019,12:14:08,158.1
24/01/2019 00:15:08,A,TemperaturaMotore,24/01/2019,12:15:08,158.5
24/01/2019 00:16:08,A,TemperaturaMotore,24/01/2019,12:16:08,158.6
24/01/2019 00:17:08,A,TemperaturaMotore,24/01/2019,12:17:08,158.7
24/01/2019 00:18:08,A,TemperaturaMotore,24/01/2019,12:18:08,158.3
24/01/2019 00:19:08,A,TemperaturaMotore,24/01/2019,12:19:08,158.2
24/01/2019 00:20:08,A,TemperaturaMotore,24/01/2019,12:20:08,158.1
24/01/2019 00:21:08,A,TemperaturaMotore,24/01/2019,12:21:08,158.2
24/01/2019 00:22:08,A,TemperaturaMotore,24/01/2019,12:22:08,158.5
24/01/2019 00:23:08,A,TemperaturaMotore,24/01/2019,12:23:08,158.7
24/01/2019 00:24:08,A,TemperaturaMotore,24/01/2019,12:24:08,158.7
24/01/2019 00:25:08,A,TemperaturaMotore,24/01/2019,12:25:08,158.5
24/01/2019 00:26:08,A,TemperaturaMotore,24/01/2019,12:26:08,158.1
24/01/2019 00:27:08,A,TemperaturaMotore,24/01/2019,12:27:08,158
24/01/2019 00:28:08,A,TemperaturaMotore,24/01/2019,12:28:08,158.1
24/01/2019 00:29:08,A,TemperaturaMotore,24/01/2019,12:29:08,158.1
24/01/2019 00:30:08,A,TemperaturaMotore,24/01/2019,12:30:08,158.4
24/01/2019 00:31:08,A,TemperaturaMotore,24/01/2019,12:31:08,158.6
24/01/2019 00:32:09,A,TemperaturaMotore,24/01/2019,12:32:09,158.5
24/01/2019 00:33:09,A,TemperaturaMotore,24/01/2019,12:33:09,158.4
24/01/2019 00:34:09,A,TemperaturaMotore,24/01/2019,12:34:09,158.1
24/01/2019 00:35:09,A,TemperaturaMotore,24/01/2019,12:35:09,158
24/01/2019 00:36:09,A,TemperaturaMotore,24/01/2019,12:36:09,158.2
24/01/2019 00:37:09,A,TemperaturaMotore,24/01/2019,12:37:09,158.3
24/01/2019 00:38:09,A,TemperaturaMotore,24/01/2019,12:38:09,158.6
24/01/2019 00:39:09,A,TemperaturaMotore,24/01/2019,12:39:09,158.8
24/01/2019 00:40:09,A,TemperaturaMotore,24/01/2019,12:40:09,158.5
24/01/2019 00:41:09,A,TemperaturaMotore,24/01/2019,12:41:09,158
24/01/2019 00:42:09,A,TemperaturaMotore,24/01/2019,12:42:09,157.8
24/01/2019 00:43:09,A,TemperaturaMotore,24/01/2019,12:43:09,158.2
24/01/2019 00:44:09,A,TemperaturaMotore,24/01/2019,12:44:09,158.6
24/01/2019 00:45:09,A,TemperaturaMotore,24/01/2019,12:45:09,158.9
24/01/2019 00:46:09,A,TemperaturaMotore,24/01/2019,12:46:09,158.8
24/01/2019 00:47:09,A,TemperaturaMotore,24/01/2019,12:47:09,158.5
24/01/2019 00:48:09,A,TemperaturaMotore,24/01/2019,12:48:09,158.1
24/01/2019 00:49:09,A,TemperaturaMotore,24/01/2019,12:49:09,158
24/01/2019 00:50:09,A,TemperaturaMotore,24/01/2019,12:50:09,158
24/01/2019 00:51:09,A,TemperaturaMotore,24/01/2019,12:51:09,158.3
24/01/2019 00:52:09,A,TemperaturaMotore,24/01/2019,12:52:09,158.7
24/01/2019 00:53:09,A,TemperaturaMotore,24/01/2019,12:53:09,158.6
24/01/2019 00:54:09,A,TemperaturaMotore,24/01/2019,12:54:09,158.5
24/01/2019 00:55:09,A,TemperaturaMotore,24/01/2019,12:55:09,158.2
24/01/2019 00:56:09,A,TemperaturaMotore,24/01/2019,12:56:09,158
24/01/2019 00:57:09,A,TemperaturaMotore,24/01/2019,12:57:09,158.1
24/01/2019 00:58:09,A,TemperaturaMotore,24/01/2019,12:58:09,158.4
24/01/2019 00:59:09,A,TemperaturaMotore,24/01/2019,12:59:09,158.6
24/01/2019 01:00:09,A,TemperaturaMotore,24/01/2019,01:00:09,158.6
24/01/2019 01:01:09,A,TemperaturaMotore,24/01/2019,01:01:09,158.3
24/01/2019 01:02:09,A,TemperaturaMotore,24/01/2019,01:02:09,158.1
24/01/2019 01:03:09,A,TemperaturaMotore,24/01/2019,01:03:09,157.9
24/01/2019 01:04:09,A,TemperaturaMotore,24/01/2019,01:04:09,158.2
24/01/2019 01:05:09,A,TemperaturaMotore,24/01/2019,01:05:09,158.5
24/01/2019 01:06:09,A,TemperaturaMotore,24/01/2019,01:06:09,158.7
24/01/2019 01:07:09,A,TemperaturaMotore,24/01/2019,01:07:09,158.6
24/01/2019 01:08:09,A,TemperaturaMotore,24/01/2019,01:08:09,158.3
24/01/2019 01:09:09,A,TemperaturaMotore,24/01/2019,01:09:09,158.1
24/01/2019 01:10:09,A,TemperaturaMotore,24/01/2019,01:10:09,158.1
24/01/2019 01:11:09,A,TemperaturaMotore,24/01/2019,01:11:09,158.1
24/01/2019 01:12:09,A,TemperaturaMotore,24/01/2019,01:12:09,158.2
24/01/2019 01:13:09,A,TemperaturaMotore,24/01/2019,01:13:09,158.5
24/01/2019 01:14:09,A,TemperaturaMotore,24/01/2019,01:14:09,158.7
24/01/2019 01:15:09,A,TemperaturaMotore,24/01/2019,01:15:09,158.5
24/01/2019 01:16:09,A,TemperaturaMotore,24/01/2019,01:16:09,158.2
24/01/2019 01:17:09,A,TemperaturaMotore,24/01/2019,01:17:09,157.9
24/01/2019 01:18:09,A,TemperaturaMotore,24/01/2019,01:18:09,158
24/01/2019 01:19:09,A,TemperaturaMotore,24/01/2019,01:19:09,158.5
24/01/2019 01:20:09,A,TemperaturaMotore,24/01/2019,01:20:09,158.8
24/01/2019 01:21:09,A,TemperaturaMotore,24/01/2019,01:21:09,158.8
24/01/2019 01:22:09,A,TemperaturaMotore,24/01/2019,01:22:09,158.4
24/01/2019 01:23:09,A,TemperaturaMotore,24/01/2019,01:23:09,158.2
24/01/2019 01:24:09,A,TemperaturaMotore,24/01/2019,01:24:09,158
24/01/2019 01:25:09,A,TemperaturaMotore,24/01/2019,01:25:09,158
24/01/2019 01:26:09,A,TemperaturaMotore,24/01/2019,01:26:09,158.3
24/01/2019 01:27:09,A,TemperaturaMotore,24/01/2019,01:27:09,158.4
24/01/2019 01:28:09,A,TemperaturaMotore,24/01/2019,01:28:09,158.5
24/01/2019 01:29:09,A,TemperaturaMotore,24/01/2019,01:29:09,158.5
24/01/2019 01:30:09,A,TemperaturaMotore,24/01/2019,01:30:09,158.2
24/01/2019 01:31:09,A,TemperaturaMotore,24/01/2019,01:31:09,158
24/01/2019 01:32:09,A,TemperaturaMotore,24/01/2019,01:32:09,158
24/01/2019 01:33:09,A,TemperaturaMotore,24/01/2019,01:33:09,158.1
24/01/2019 01:34:09,A,TemperaturaMotore,24/01/2019,01:34:09,158.4
24/01/2019 01:35:09,A,TemperaturaMotore,24/01/2019,01:35:09,158.8
24/01/2019 01:36:09,A,TemperaturaMotore,24/01/2019,01:36:09,158.5
24/01/2019 01:37:09,A,TemperaturaMotore,24/01/2019,01:37:09,158.3
24/01/2019 01:38:09,A,TemperaturaMotore,24/01/2019,01:38:09,158.1
24/01/2019 01:39:09,A,TemperaturaMotore,24/01/2019,01:39:09,157.9
24/01/2019 01:40:09,A,TemperaturaMotore,24/01/2019,01:40:09,158
24/01/2019 01:41:09,A,TemperaturaMotore,24/01/2019,01:41:09,158.6
24/01/2019 01:42:09,A,TemperaturaMotore,24/01/2019,01:42:09,158.9
24/01/2019 01:43:08,A,TemperaturaMotore,24/01/2019,01:43:08,158.7
24/01/2019 01:44:08,A,TemperaturaMotore,24/01/2019,01:44:08,158.5
24/01/2019 01:45:08,A,TemperaturaMotore,24/01/2019,01:45:08,158.2
24/01/2019 01:46:08,A,TemperaturaMotore,24/01/2019,01:46:08,157.9
24/01/2019 01:47:08,A,TemperaturaMotore,24/01/2019,01:47:08,158
24/01/2019 01:48:08,A,TemperaturaMotore,24/01/2019,01:48:08,158.3
24/01/2019 01:49:08,A,TemperaturaMotore,24/01/2019,01:49:08,158.7
24/01/2019 01:50:08,A,TemperaturaMotore,24/01/2019,01:50:08,159
24/01/2019 01:51:08,A,TemperaturaMotore,24/01/2019,01:51:08,158.6
24/01/2019 01:52:08,A,TemperaturaMotore,24/01/2019,01:52:08,158.4
24/01/2019 01:53:08,A,TemperaturaMotore,24/01/2019,01:53:08,158.1
24/01/2019 01:54:08,A,TemperaturaMotore,24/01/2019,01:54:08,158
24/01/2019 01:55:08,A,TemperaturaMotore,24/01/2019,01:55:08,158
24/01/2019 01:56:08,A,TemperaturaMotore,24/01/2019,01:56:08,158.3
24/01/2019 01:57:08,A,TemperaturaMotore,24/01/2019,01:57:08,158.5
24/01/2019 01:58:08,A,TemperaturaMotore,24/01/2019,01:58:08,158.6
24/01/2019 01:59:08,A,TemperaturaMotore,24/01/2019,01:59:08,158.4
24/01/2019 02:00:08,A,TemperaturaMotore,24/01/2019,02:00:08,158.2
24/01/2019 02:01:08,A,TemperaturaMotore,24/01/2019,02:01:08,158.2
24/01/2019 02:02:08,A,TemperaturaMotore,24/01/2019,02:02:08,158.1
24/01/2019 02:03:08,A,TemperaturaMotore,24/01/2019,02:03:08,158.2
24/01/2019 02:04:08,A,TemperaturaMotore,24/01/2019,02:04:08,158.5
24/01/2019 02:05:08,A,TemperaturaMotore,24/01/2019,02:05:08,158.5
24/01/2019 02:06:08,A,TemperaturaMotore,24/01/2019,02:06:08,158.5
24/01/2019 02:07:08,A,TemperaturaMotore,24/01/2019,02:07:08,158.3
24/01/2019 02:08:08,A,TemperaturaMotore,24/01/2019,02:08:08,158.1
24/01/2019 02:09:08,A,TemperaturaMotore,24/01/2019,02:09:08,158.1
24/01/2019 02:10:08,A,TemperaturaMotore,24/01/2019,02:10:08,158.2
24/01/2019 02:11:08,A,TemperaturaMotore,24/01/2019,02:11:08,158.5
24/01/2019 02:12:08,A,TemperaturaMotore,24/01/2019,02:12:08,158.7
24/01/2019 02:13:08,A,TemperaturaMotore,24/01/2019,02:13:08,158.5
24/01/2019 02:14:08,A,TemperaturaMotore,24/01/2019,02:14:08,158.2
24/01/2019 02:15:08,A,TemperaturaMotore,24/01/2019,02:15:08,158.1
24/01/2019 02:16:08,A,TemperaturaMotore,24/01/2019,02:16:08,158.1
24/01/2019 02:17:08,A,TemperaturaMotore,24/01/2019,02:17:08,158
24/01/2019 02:18:08,A,TemperaturaMotore,24/01/2019,02:18:08,158.4
24/01/2019 02:19:08,A,TemperaturaMotore,24/01/2019,02:19:08,158.8
24/01/2019 02:20:08,A,TemperaturaMotore,24/01/2019,02:20:08,158.9
24/01/2019 02:21:08,A,TemperaturaMotore,24/01/2019,02:21:08,158.6
24/01/2019 02:22:08,A,TemperaturaMotore,24/01/2019,02:22:08,158.1
24/01/2019 02:23:08,A,TemperaturaMotore,24/01/2019,02:23:08,158
24/01/2019 02:24:08,A,TemperaturaMotore,24/01/2019,02:24:08,158
24/01/2019 02:25:08,A,TemperaturaMotore,24/01/2019,02:25:08,158.2
24/01/2019 02:26:08,A,TemperaturaMotore,24/01/2019,02:26:08,158.5
24/01/2019 02:27:08,A,TemperaturaMotore,24/01/2019,02:27:08,158.8
24/01/2019 02:28:08,A,TemperaturaMotore,24/01/2019,02:28:08,158.5
24/01/2019 02:29:09,A,TemperaturaMotore,24/01/2019,02:29:09,158.3
24/01/2019 02:30:08,A,TemperaturaMotore,24/01/2019,02:30:08,158
24/01/2019 02:31:09,A,TemperaturaMotore,24/01/2019,02:31:09,158
24/01/2019 02:32:09,A,TemperaturaMotore,24/01/2019,02:32:09,158.2
24/01/2019 02:33:09,A,TemperaturaMotore,24/01/2019,02:33:09,158.4
24/01/2019 02:34:09,A,TemperaturaMotore,24/01/2019,02:34:09,158.6
24/01/2019 02:35:09,A,TemperaturaMotore,24/01/2019,02:35:09,158.6
24/01/2019 02:36:09,A,TemperaturaMotore,24/01/2019,02:36:09,158.2
24/01/2019 02:37:09,A,TemperaturaMotore,24/01/2019,02:37:09,158
24/01/2019 02:38:09,A,TemperaturaMotore,24/01/2019,02:38:09,158
24/01/2019 02:39:09,A,TemperaturaMotore,24/01/2019,02:39:09,158.2
24/01/2019 02:40:09,A,TemperaturaMotore,24/01/2019,02:40:09,158.6
24/01/2019 02:41:09,A,TemperaturaMotore,24/01/2019,02:41:09,158.6
24/01/2019 02:42:09,A,TemperaturaMotore,24/01/2019,02:42:09,158.6
24/01/2019 02:43:09,A,TemperaturaMotore,24/01/2019,02:43:09,158.2
24/01/2019 02:44:09,A,TemperaturaMotore,24/01/2019,02:44:09,158
24/01/2019 02:45:09,A,TemperaturaMotore,24/01/2019,02:45:09,158
24/01/2019 02:46:09,A,TemperaturaMotore,24/01/2019,02:46:09,158.3
24/01/2019 02:47:09,A,TemperaturaMotore,24/01/2019,02:47:09,158.7
24/01/2019 02:48:09,A,TemperaturaMotore,24/01/2019,02:48:09,158.6
24/01/2019 02:49:09,A,TemperaturaMotore,24/01/2019,02:49:09,158.4
24/01/2019 02:50:09,A,TemperaturaMotore,24/01/2019,02:50:09,158.3
24/01/2019 02:51:09,A,TemperaturaMotore,24/01/2019,02:51:09,158.1
24/01/2019 02:52:09,A,TemperaturaMotore,24/01/2019,02:52:09,158.1
24/01/2019 02:53:09,A,TemperaturaMotore,24/01/2019,02:53:09,158.2
24/01/2019 02:54:09,A,TemperaturaMotore,24/01/2019,02:54:09,158.5
24/01/2019 02:55:09,A,TemperaturaMotore,24/01/2019,02:55:09,158.7
24/01/2019 02:56:09,A,TemperaturaMotore,24/01/2019,02:56:09,158.5
24/01/2019 02:57:09,A,TemperaturaMotore,24/01/2019,02:57:09,158.2
24/01/2019 02:58:09,A,TemperaturaMotore,24/01/2019,02:58:09,158.1
24/01/2019 02:59:09,A,TemperaturaMotore,24/01/2019,02:59:09,158
24/01/2019 03:00:09,A,TemperaturaMotore,24/01/2019,03:00:09,158.2
24/01/2019 03:01:09,A,TemperaturaMotore,24/01/2019,03:01:09,158.4
24/01/2019 03:02:09,A,TemperaturaMotore,24/01/2019,03:02:09,158.8
24/01/2019 03:03:09,A,TemperaturaMotore,24/01/2019,03:03:09,158.8
24/01/2019 03:04:09,A,TemperaturaMotore,24/01/2019,03:04:09,158.5
24/01/2019 03:05:09,A,TemperaturaMotore,24/01/2019,03:05:09,158.3
24/01/2019 03:06:09,A,TemperaturaMotore,24/01/2019,03:06:09,158
24/01/2019 03:07:09,A,TemperaturaMotore,24/01/2019,03:07:09,157.9
24/01/2019 03:08:09,A,TemperaturaMotore,24/01/2019,03:08:09,158.1
24/01/2019 03:09:09,A,TemperaturaMotore,24/01/2019,03:09:09,158.5
24/01/2019 03:10:09,A,TemperaturaMotore,24/01/2019,03:10:09,158.7
24/01/2019 03:11:09,A,TemperaturaMotore,24/01/2019,03:11:09,158.6
24/01/2019 03:12:09,A,TemperaturaMotore,24/01/2019,03:12:09,158.2
24/01/2019 03:13:09,A,TemperaturaMotore,24/01/2019,03:13:09,158
24/01/2019 03:14:09,A,TemperaturaMotore,24/01/2019,03:14:09,157.9
24/01/2019 03:15:09,A,TemperaturaMotore,24/01/2019,03:15:09,158.3
24/01/2019 03:16:09,A,TemperaturaMotore,24/01/2019,03:16:09,158.7
24/01/2019 03:17:09,A,TemperaturaMotore,24/01/2019,03:17:09,158.9
24/01/2019 03:18:09,A,TemperaturaMotore,24/01/2019,03:18:09,158.5
24/01/2019 03:19:09,A,TemperaturaMotore,24/01/2019,03:19:09,158.3
24/01/2019 03:20:09,A,TemperaturaMotore,24/01/2019,03:20:09,158.1
24/01/2019 03:21:09,A,TemperaturaMotore,24/01/2019,03:21:09,158.2
24/01/2019 03:22:09,A,TemperaturaMotore,24/01/2019,03:22:09,158.4
24/01/2019 03:23:09,A,TemperaturaMotore,24/01/2019,03:23:09,158.8
24/01/2019 03:24:09,A,TemperaturaMotore,24/01/2019,03:24:09,158.9
24/01/2019 03:25:09,A,TemperaturaMotore,24/01/2019,03:25:09,158.5
24/01/2019 03:26:09,A,TemperaturaMotore,24/01/2019,03:26:09,158.2
24/01/2019 03:27:09,A,TemperaturaMotore,24/01/2019,03:27:09,158
24/01/2019 03:28:09,A,TemperaturaMotore,24/01/2019,03:28:09,158.1
24/01/2019 03:29:09,A,TemperaturaMotore,24/01/2019,03:29:09,158.3
24/01/2019 03:30:09,A,TemperaturaMotore,24/01/2019,03:30:09,158.6
24/01/2019 03:31:09,A,TemperaturaMotore,24/01/2019,03:31:09,158.7
24/01/2019 03:32:09,A,TemperaturaMotore,24/01/2019,03:32:09,158.4
24/01/2019 03:33:09,A,TemperaturaMotore,24/01/2019,03:33:09,158.2
24/01/2019 03:34:09,A,TemperaturaMotore,24/01/2019,03:34:09,158
24/01/2019 03:35:09,A,TemperaturaMotore,24/01/2019,03:35:09,158
24/01/2019 03:36:09,A,TemperaturaMotore,24/01/2019,03:36:09,158.4
24/01/2019 03:37:09,A,TemperaturaMotore,24/01/2019,03:37:09,158.8
24/01/2019 03:38:09,A,TemperaturaMotore,24/01/2019,03:38:09,158.7
24/01/2019 03:39:09,A,TemperaturaMotore,24/01/2019,03:39:09,158.4
24/01/2019 03:40:09,A,TemperaturaMotore,24/01/2019,03:40:09,158.2
24/01/2019 03:41:09,A,TemperaturaMotore,24/01/2019,03:41:09,158.1
24/01/2019 03:42:09,A,TemperaturaMotore,24/01/2019,03:42:09,158
24/01/2019 03:43:09,A,TemperaturaMotore,24/01/2019,03:43:09,158.2
24/01/2019 03:44:09,A,TemperaturaMotore,24/01/2019,03:44:09,158.4
24/01/2019 03:45:09,A,TemperaturaMotore,24/01/2019,03:45:09,158.6
24/01/2019 03:46:09,A,TemperaturaMotore,24/01/2019,03:46:09,158.5
24/01/2019 03:47:09,A,TemperaturaMotore,24/01/2019,03:47:09,158.3
24/01/2019 03:48:08,A,TemperaturaMotore,24/01/2019,03:48:08,158.1
24/01/2019 03:49:08,A,TemperaturaMotore,24/01/2019,03:49:08,158
24/01/2019 03:50:08,A,TemperaturaMotore,24/01/2019,03:50:08,158
24/01/2019 03:51:08,A,TemperaturaMotore,24/01/2019,03:51:08,158.3
24/01/2019 03:52:08,A,TemperaturaMotore,24/01/2019,03:52:08,158.7
24/01/2019 03:53:08,A,TemperaturaMotore,24/01/2019,03:53:08,158.8
24/01/2019 03:54:08,A,TemperaturaMotore,24/01/2019,03:54:08,158.4
24/01/2019 03:55:08,A,TemperaturaMotore,24/01/2019,03:55:08,158.3
24/01/2019 03:56:08,A,TemperaturaMotore,24/01/2019,03:56:08,158
24/01/2019 03:57:08,A,TemperaturaMotore,24/01/2019,03:57:08,157.9
24/01/2019 03:58:08,A,TemperaturaMotore,24/01/2019,03:58:08,158.1
24/01/2019 03:59:08,A,TemperaturaMotore,24/01/2019,03:59:08,158.5
24/01/2019 04:00:08,A,TemperaturaMotore,24/01/2019,04:00:08,158.8
24/01/2019 04:01:08,A,TemperaturaMotore,24/01/2019,04:01:08,158.7
24/01/2019 04:02:08,A,TemperaturaMotore,24/01/2019,04:02:08,158.3
24/01/2019 04:03:08,A,TemperaturaMotore,24/01/2019,04:03:08,158
24/01/2019 04:04:08,A,TemperaturaMotore,24/01/2019,04:04:08,157.9
24/01/2019 04:05:09,A,TemperaturaMotore,24/01/2019,04:05:09,158.1
24/01/2019 04:06:09,A,TemperaturaMotore,24/01/2019,04:06:09,158.5
24/01/2019 04:07:09,A,TemperaturaMotore,24/01/2019,04:07:09,158.9
24/01/2019 04:08:09,A,TemperaturaMotore,24/01/2019,04:08:09,158.7
24/01/2019 04:09:09,A,TemperaturaMotore,24/01/2019,04:09:09,158.3
24/01/2019 04:10:09,A,TemperaturaMotore,24/01/2019,04:10:09,158.1
24/01/2019 04:11:09,A,TemperaturaMotore,24/01/2019,04:11:09,158
24/01/2019 04:12:09,A,TemperaturaMotore,24/01/2019,04:12:09,158.1
24/01/2019 04:13:09,A,TemperaturaMotore,24/01/2019,04:13:09,158.3
24/01/2019 04:14:09,A,TemperaturaMotore,24/01/2019,04:14:09,158.6
24/01/2019 04:15:09,A,TemperaturaMotore,24/01/2019,04:15:09,158.6
24/01/2019 04:16:09,A,TemperaturaMotore,24/01/2019,04:16:09,158.5
24/01/2019 04:17:09,A,TemperaturaMotore,24/01/2019,04:17:09,158.2
24/01/2019 04:18:09,A,TemperaturaMotore,24/01/2019,04:18:09,157.9
24/01/2019 04:19:09,A,TemperaturaMotore,24/01/2019,04:19:09,158.1
24/01/2019 04:20:09,A,TemperaturaMotore,24/01/2019,04:20:09,158.4
24/01/2019 04:21:09,A,TemperaturaMotore,24/01/2019,04:21:09,158.6
24/01/2019 04:22:09,A,TemperaturaMotore,24/01/2019,04:22:09,158.7
24/01/2019 04:23:09,A,TemperaturaMotore,24/01/2019,04:23:09,158.5
24/01/2019 04:24:09,A,TemperaturaMotore,24/01/2019,04:24:09,158.1
24/01/2019 04:25:09,A,TemperaturaMotore,24/01/2019,04:25:09,158
24/01/2019 04:26:09,A,TemperaturaMotore,24/01/2019,04:26:09,158.1
24/01/2019 04:27:09,A,TemperaturaMotore,24/01/2019,04:27:09,158.3
24/01/2019 04:28:09,A,TemperaturaMotore,24/01/2019,04:28:09,158.5
24/01/2019 04:29:09,A,TemperaturaMotore,24/01/2019,04:29:09,158.7
24/01/2019 04:30:09,A,TemperaturaMotore,24/01/2019,04:30:09,158.5
24/01/2019 04:31:09,A,TemperaturaMotore,24/01/2019,04:31:09,158.3
24/01/2019 04:32:09,A,TemperaturaMotore,24/01/2019,04:32:09,158.1
24/01/2019 04:33:09,A,TemperaturaMotore,24/01/2019,04:33:09,158
24/01/2019 04:34:09,A,TemperaturaMotore,24/01/2019,04:34:09,158.1
24/01/2019 04:35:09,A,TemperaturaMotore,24/01/2019,04:35:09,158.4
24/01/2019 04:36:09,A,TemperaturaMotore,24/01/2019,04:36:09,158.5
24/01/2019 04:37:09,A,TemperaturaMotore,24/01/2019,04:37:09,158.5
24/01/2019 04:38:09,A,TemperaturaMotore,24/01/2019,04:38:09,158.3
24/01/2019 04:39:09,A,TemperaturaMotore,24/01/2019,04:39:09,158.1
24/01/2019 04:40:09,A,TemperaturaMotore,24/01/2019,04:40:09,158
24/01/2019 04:41:09,A,TemperaturaMotore,24/01/2019,04:41:09,157.9
24/01/2019 04:42:09,A,TemperaturaMotore,24/01/2019,04:42:09,158.2
24/01/2019 04:43:09,A,TemperaturaMotore,24/01/2019,04:43:09,158.5
24/01/2019 04:44:09,A,TemperaturaMotore,24/01/2019,04:44:09,158.5
24/01/2019 04:45:09,A,TemperaturaMotore,24/01/2019,04:45:09,158.3
24/01/2019 04:46:09,A,TemperaturaMotore,24/01/2019,04:46:09,158.1
24/01/2019 04:47:09,A,TemperaturaMotore,24/01/2019,04:47:09,158
24/01/2019 04:48:09,A,TemperaturaMotore,24/01/2019,04:48:09,158.2
24/01/2019 04:49:09,A,TemperaturaMotore,24/01/2019,04:49:09,158.5
24/01/2019 04:50:09,A,TemperaturaMotore,24/01/2019,04:50:09,158.7
24/01/2019 04:51:09,A,TemperaturaMotore,24/01/2019,04:51:09,158.6
24/01/2019 04:52:09,A,TemperaturaMotore,24/01/2019,04:52:09,158.1
24/01/2019 04:53:09,A,TemperaturaMotore,24/01/2019,04:53:09,158
24/01/2019 04:54:09,A,TemperaturaMotore,24/01/2019,04:54:09,158
24/01/2019 04:55:09,A,TemperaturaMotore,24/01/2019,04:55:09,158.2
24/01/2019 04:56:09,A,TemperaturaMotore,24/01/2019,04:56:09,158.5
24/01/2019 04:57:09,A,TemperaturaMotore,24/01/2019,04:57:09,158.7
24/01/2019 04:58:09,A,TemperaturaMotore,24/01/2019,04:58:09,158.6
24/01/2019 04:59:09,A,TemperaturaMotore,24/01/2019,04:59:09,158.3
24/01/2019 05:00:09,A,TemperaturaMotore,24/01/2019,05:00:09,158.1
